Compound_Name,10863.107.1.a,10863.107.2,10863.107.3,10863.107.5,10863.107.7,10863.107.8,10863.146.1.a,10863.146.1.b,10863.146.2,10863.146.3,10863.146.4,10863.146.5,10863.146.6,10863.146.7,10863.146.8,10863.146.9,10863.148.1.a,10863.148.1.b,10863.148.2,10863.148.3,10863.148.4,10863.148.5,10863.148.6,10863.148.7,10863.148.8,10863.148.9,10863.157.1.a,10863.157.1.b,10863.157.2,10863.157.3,10863.157.4,10863.157.5,10863.157.6,10863.157.7,10863.157.8,10863.157.9,10863.178.1.a,10863.178.1.b,10863.178.2,10863.178.3,10863.178.4,10863.178.5,10863.178.6,10863.178.7,10863.178.8,10863.178.9,10863.179.1.b,10863.179.2,10863.179.3,10863.179.4,10863.179.5,10863.179.6,10863.179.7,10863.179.8,10863.179.9,10863.187.1.a,10863.187.1.b,10863.187.2,10863.187.3,10863.187.4,10863.187.5,10863.187.6,10863.187.8,10863.187.9,10863.228.1.a,10863.228.1.b,10863.228.2,10863.228.3,10863.228.4,10863.228.5,10863.228.6,10863.228.7,10863.228.8,10863.228.9,10863.243.1.a,10863.243.1.b,10863.243.2,10863.243.3,10863.243.4,10863.243.5,10863.243.6,10863.243.7.BLANK,10863.243.8,10863.243.9,10863.259.1.a,10863.259.1.b,10863.259.2,10863.259.3,10863.259.4,10863.259.5,10863.259.6,10863.259.7,10863.259.8,10863.259.9,10863.272.1.a,10863.272.1.b,10863.272.2,10863.272.3,10863.272.4,10863.272.5,10863.272.6,10863.272.7,10863.272.8,10863.272.9,10863.328.1.a,10863.328.1.b,10863.328.2,10863.328.3,10863.328.4,10863.328.5,10863.328.6,10863.328.7,10863.328.8,10863.328.9,10863.34.1.a,10863.34.1.b,10863.34.2,10863.34.3,10863.34.4,10863.34.6,10863.34.7,10863.34.8,10863.34.9,10863.348.1.a,10863.348.1.b,10863.348.2,10863.348.3,10863.348.4,10863.348.5,10863.348.6,10863.348.7,10863.348.8,10863.348.9,10863.350.1.a,10863.350.1.b,10863.350.2,10863.350.3,10863.350.4,10863.350.5,10863.350.6,10863.350.7,10863.350.8,10863.350.9,10863.353.1.a,10863.353.1.b,10863.353.2,10863.353.3,10863.353.4,10863.353.5,10863.353.6,10863.353.7,10863.353.8,10863.353.9,10863.49.1.a,10863.49.1.b,10863.49.2,10863.49.3,10863.49.4,10863.49.5,10863.49.6,10863.49.7,10863.49.8,10863.49.9,10863.69.1.a,10863.69.1.b,10863.69.2,10863.69.3,10863.69.4,10863.69.6,10863.69.7,10863.69.8,10863.69.9
NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid,89820.0,100853.0,86462.0,68198.0,58006.0,56145.0,268977.0,268977.0,42397.0,85686.0,150243.0,143188.0,102511.0,108148.0,90434.0,106640.0,0.0,0.0,0.0,0.0,0.0,0.0,24434.0,0.0,43189.0,51400.0,83004.0,83004.0,45346.0,81533.0,55323.0,63842.0,130625.0,84533.0,53991.0,28601.0,102253.0,102253.0,111582.0,137734.0,168257.0,305436.0,68770.0,132342.0,240131.0,233937.0,48325.0,86694.0,127105.0,53341.0,90432.0,126972.0,97114.0,185834.0,115206.0,0.0,0.0,0.0,72450.0,49234.0,103043.0,155394.0,70099.0,101248.0,402231.0,402231.0,261216.0,67964.0,53788.0,0.0,41466.0,35307.0,39462.0,0.0,102671.0,102671.0,262663.0,217843.0,183829.0,198719.0,182575.0,71895.0,151461.0,102671.0,0.0,0.0,0.0,0.0,20554.0,30377.0,60244.0,43082.0,72862.0,0.0,893118.0,69514.0,26407.0,66936.0,0.0,25296.0,0.0,23135.0,0.0,893118.0,0.0,0.0,0.0,0.0,0.0,122577.0,94063.0,69447.0,53267.0,0.0,55596.0,55596.0,388301.0,58851.0,45699.0,59076.0,78106.0,65178.0,68865.0,0.0,57653.0,125055.0,245243.0,227132.0,260545.0,314560.0,294102.0,338357.0,0.0,39102.0,58044.0,50342.0,0.0,41520.0,0.0,23787.0,38019.0,28396.0,39102.0,0.0,0.0,0.0,21304.0,0.0,0.0,0.0,21937.0,30367.0,0.0,60976.0,60976.0,84404.0,64374.0,43736.0,59432.0,38754.0,43313.0,47202.0,40257.0,0.0,0.0,0.0,0.0,131490.0,246524.0,155909.0,188842.0,70896.0
"NCGC00380742-01_C22H25N3O3_9-Methoxy-12-(2-methyl-1-propen-1-yl)-1,2,3,5a,6,11,12,14a-octahydro-5H,14H-pyrrolo[1'',2'':4',5']pyrazino[1',2':1,6]pyrido[3,4-b]indole-5,14-dione",758942.0,315134.0,250385.0,232275.0,124223.0,83632.0,143535.0,143535.0,45786.0,128300.0,97604.0,119521.0,76583.0,78799.0,76942.0,93258.0,181374.0,181374.0,61594.0,89031.0,121343.0,143856.0,258538.0,318476.0,248015.0,274776.0,86808.0,86808.0,66444.0,61715.0,47433.0,69678.0,118352.0,105568.0,140039.0,80337.0,289639.0,289639.0,112586.0,87840.0,128451.0,200633.0,69019.0,116919.0,179409.0,123922.0,214454.0,86361.0,108310.0,60144.0,116101.0,168572.0,118290.0,141580.0,178628.0,276968.0,276968.0,302605.0,450170.0,246796.0,373438.0,938766.0,763255.0,407671.0,130602.0,130602.0,173461.0,122830.0,159770.0,92305.0,227327.0,225899.0,205367.0,101053.0,254146.0,254146.0,367359.0,331227.0,282625.0,195986.0,132883.0,136854.0,102335.0,254146.0,122353.0,141365.0,66574.0,131277.0,209948.0,349154.0,594159.0,245876.0,167231.0,122353.0,369865.0,245565.0,182435.0,195775.0,96006.0,176940.0,199652.0,311886.0,177995.0,369865.0,235193.0,326975.0,216166.0,130835.0,173277.0,659887.0,503422.0,514577.0,402092.0,235193.0,175888.0,175888.0,329785.0,85900.0,151136.0,109788.0,98677.0,149636.0,172278.0,276400.0,526343.0,537725.0,298555.0,221856.0,211602.0,230846.0,212378.0,214842.0,276400.0,348163.0,421183.0,316254.0,158612.0,334438.0,124211.0,148368.0,210740.0,233154.0,348163.0,83269.0,68836.0,82604.0,167884.0,59689.0,94900.0,125507.0,126243.0,113625.0,83269.0,231388.0,231388.0,160781.0,229228.0,128447.0,193670.0,105762.0,191142.0,205689.0,223296.0,340855.0,340855.0,253817.0,127266.0,341574.0,542972.0,273874.0,445800.0,237092.0
"NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate",262632.0,0.0,0.0,0.0,0.0,0.0,200796.0,200796.0,140240.0,67090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131469.0,131469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927983.0,927983.0,736064.0,35296.0,0.0,82976.0,0.0,55929.0,86505.0,53219.0,425914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64942.0,53365.0,0.0,0.0,77691.0,67620.0,84924.0,0.0,3000604.0,3000604.0,520144.0,132752.0,68962.0,50036.0,0.0,0.0,0.0,3000604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145017.0,145017.0,43271.0,0.0,0.0,29206.0,0.0,43936.0,37021.0,0.0,174562.0,134410.0,67334.0,71654.0,63925.0,63144.0,0.0,0.0,0.0,273272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158897.0,158897.0,0.0,0.0,0.0,0.0,0.0,0.0,56928.0,24195.0,0.0,0.0,130752.0,0.0,56684.0,64802.0,0.0,0.0,0.0
"NCGC00385199-01!2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one",44242000.0,3045320.0,849235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35259.0,0.0,0.0,0.0,0.0,0.0,0.0,256832.0,0.0,490807.0,253409.0,306428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789320.0,1789320.0,768203.0,34144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114445.0,259798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511290.0,2511290.0,1252600.0,0.0,0.0,0.0,0.0,0.0,0.0,2511290.0,0.0,0.0,0.0,0.0,0.0,0.0,48538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33946.0,89354.0,90562.0,0.0,39668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343073.0,325515.0,0.0,0.0,0.0,0.0,21126.0,0.0,0.0,0.0,0.0,103836.0,0.0,0.0,0.0,38299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"NCGC00385669-01!(E)-3-(acetyloxymethyl)-5-(2-formyl-4-hydroxy-5,5,8a-trimethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)pent-2-enoic acid",371011.0,200454.0,169815.0,295358.0,284410.0,175362.0,193197.0,193197.0,69782.0,285503.0,229941.0,273654.0,80858.0,150431.0,177709.0,179149.0,318796.0,318796.0,81498.0,144188.0,237575.0,300962.0,485968.0,517292.0,510790.0,477828.0,588898.0,588898.0,172448.0,172447.0,132033.0,187765.0,298997.0,237817.0,366777.0,208508.0,557160.0,557160.0,333053.0,227631.0,352715.0,481799.0,247894.0,315317.0,518071.0,478572.0,449745.0,185945.0,245140.0,132132.0,260127.0,353812.0,217291.0,282375.0,363483.0,513278.0,513278.0,557158.0,763800.0,497054.0,834551.0,1353714.0,1432817.0,834679.0,330674.0,330674.0,376121.0,246660.0,337502.0,166946.0,457601.0,460148.0,362700.0,221627.0,255009.0,255009.0,332060.0,345195.0,339066.0,430744.0,290628.0,176616.0,236560.0,255009.0,311542.0,353945.0,229631.0,348776.0,461356.0,696270.0,966396.0,523250.0,364939.0,311542.0,269607.0,400069.0,326528.0,366871.0,136302.0,324686.0,361173.0,488844.0,268647.0,269607.0,426640.0,714615.0,416107.0,264445.0,351029.0,991523.0,1018072.0,768824.0,735340.0,426640.0,358672.0,358672.0,590600.0,239103.0,388917.0,308330.0,158913.0,339075.0,401974.0,448927.0,586032.0,661435.0,467205.0,477232.0,426152.0,470358.0,399876.0,418281.0,448927.0,594180.0,742578.0,654175.0,308115.0,667614.0,263500.0,350372.0,438321.0,481462.0,594180.0,195944.0,168100.0,201255.0,399536.0,153413.0,245680.0,299607.0,281932.0,231709.0,195944.0,560411.0,560411.0,444230.0,584474.0,324639.0,457364.0,284054.0,441980.0,507561.0,444430.0,861193.0,861193.0,607335.0,254928.0,724485.0,946169.0,542007.0,857250.0,460833.0
"NCGC00385811-01!6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole",295790.0,84243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113456.0,113456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102483.0,102483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89214.0,89214.0,211582.0,0.0,0.0,0.0,0.0,0.0,0.0,89214.0,0.0,0.0,0.0,0.0,0.0,0.0,84208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83099.0,124342.0,61973.0,64943.0,89991.0,92626.0,81112.0,95239.0,82323.0,83099.0,66082.0,66082.0,53170.0,0.0,0.0,0.0,0.0,0.0,0.0,398846.0,3735640.0,808249.0,0.0,0.0,0.0,0.0,0.0,0.0,398846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61161.0,61161.0,69432.0,55996.0,77439.0,71049.0,88682.0,56717.0,0.0
NHQ,8642093.0,13256007.0,6348913.0,2144306.0,389370.0,133347.0,9055361.0,9055361.0,5968090.0,9009106.0,3574953.0,2211378.0,654458.0,493190.0,313201.0,200940.0,2022459.0,2022459.0,1775111.0,656763.0,335309.0,550550.0,446429.0,376880.0,169957.0,57614.0,22571200.0,22571200.0,8759556.0,8948629.0,5387849.0,4411928.0,2910498.0,1356558.0,415817.0,112548.0,0.0,0.0,0.0,42983.0,0.0,28329.0,0.0,53030.0,52943.0,53757.0,18070779.0,12825354.0,10624237.0,5064222.0,4929316.0,3986867.0,1170172.0,664674.0,265054.0,13655086.0,13655086.0,10024919.0,5808640.0,2963018.0,3811929.0,4587010.0,537742.0,110009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43799.0,43799.0,64148.0,0.0,0.0,0.0,0.0,0.0,0.0,43799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72246.0,0.0,82295.0,77873.0,67902.0,72830.0,77094.0,72492.0,81684.0,72246.0,0.0,125210.0,62993.0,0.0,0.0,60262.0,0.0,0.0,0.0,0.0,18327673.0,18327673.0,14904841.0,2581140.0,2074150.0,349553.0,104137.0,111708.0,90434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636325.0,636325.0,516821.0,534542.0,183623.0,159054.0,0.0,0.0,0.0,0.0,8169511.0,8169511.0,8069175.0,5178368.0,8600273.0,861067.0,206104.0,108092.0,0.0
NHQ_C9:db,12585900.0,0.0,0.0,0.0,0.0,0.0,15297400.0,15297400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70898.0,70898.0,54172.0,0.0,65364.0,56211.0,62241.0,57373.0,61575.0,0.0,67841.0,67841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48863.0,48403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50984.0,0.0,0.0,130000.0,116158.0,124621.0,85136.0,0.0,0.0,39365.0,0.0,0.0,57285.0,33258.0,0.0,50141.0,0.0,0.0,0.0,0.0,0.0,46863.0,45752.0,0.0,0.0,0.0,0.0,93448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93448.0,0.0,96409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160084.0,160084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117091.0,111378.0,141026.0,153174.0,165729.0,134534.0,191678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49071.0,0.0,0.0,0.0,0.0,0.0,60750.0,0.0,0.0,0.0
Norbolethone,1009349.0,451839.0,589626.0,1553196.0,1568499.0,897293.0,1798050.0,1798050.0,408928.0,1455241.0,1387995.0,1376639.0,822807.0,865211.0,1108893.0,1152435.0,481625.0,481625.0,155678.0,58562.0,0.0,0.0,0.0,0.0,0.0,0.0,1451365.0,1451365.0,561420.0,1048093.0,1314436.0,1862652.0,3592728.0,3034949.0,2437351.0,1001933.0,0.0,0.0,32291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5037503.0,619369.0,1897520.0,1377362.0,2885771.0,4459461.0,3095059.0,2714354.0,2379721.0,1218739.0,1218739.0,755719.0,210749.0,181769.0,135962.0,261234.0,149256.0,0.0,403499.0,403499.0,1447150.0,1281672.0,2097941.0,1156124.0,1805854.0,1858432.0,1559855.0,910695.0,141459.0,141459.0,4615628.0,5100046.0,4506321.0,5039277.0,3366500.0,2171472.0,2231020.0,141459.0,0.0,150304.0,58917.0,225585.0,270430.0,439415.0,691442.0,315435.0,184950.0,0.0,471379.0,529295.0,313852.0,518880.0,108283.0,356858.0,283569.0,651663.0,332334.0,471379.0,259190.0,1027394.0,238678.0,77855.0,75874.0,324552.0,212522.0,131360.0,56849.0,259190.0,3708890.0,3708890.0,194579.0,44906.0,81524.0,79600.0,101239.0,229629.0,142076.0,251653.0,1124565.0,3337636.0,3386022.0,3913918.0,3904731.0,3374258.0,2412778.0,2573909.0,251653.0,27795.0,319717.0,332175.0,92839.0,356488.0,100221.0,111183.0,234755.0,212532.0,27795.0,0.0,0.0,116712.0,188422.0,0.0,73487.0,103978.0,127511.0,122438.0,0.0,490465.0,490465.0,230838.0,330635.0,124587.0,337879.0,188551.0,352613.0,400070.0,350144.0,165452.0,165452.0,177267.0,85543.0,663320.0,1189219.0,770227.0,924062.0,482900.0
Nortriptyline,809369.0,348040.0,288078.0,256758.0,134619.0,45015.0,763853.0,763853.0,124527.0,501186.0,305538.0,295966.0,154835.0,101900.0,146839.0,144388.0,559824.0,559824.0,221886.0,359878.0,431229.0,384893.0,764084.0,714437.0,502651.0,485810.0,3613786.0,3613786.0,772337.0,826239.0,658005.0,840010.0,1298478.0,919449.0,1025946.0,570432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139828.0,1167409.0,1228945.0,621000.0,1059023.0,1435414.0,752855.0,956513.0,1034200.0,381688.0,381688.0,322779.0,525231.0,427673.0,722528.0,1131180.0,883574.0,568754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298268.0,268707.0,168055.0,114905.0,158743.0,587659.0,420528.0,283660.0,286446.0,298268.0,314938.0,314938.0,378581.0,56909.0,98025.0,55044.0,0.0,34227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39694.0,0.0,0.0,0.0,0.0,0.0,201325.0,201325.0,191422.0,127093.0,250115.0,88421.0,0.0,0.0,0.0
Octocrylene,107830.0,149317.0,273520.0,433141.0,330400.0,254055.0,256106.0,256106.0,155104.0,71795.0,90259.0,111882.0,81156.0,116031.0,127533.0,152829.0,245499.0,245499.0,144657.0,81956.0,0.0,96708.0,88060.0,126858.0,164917.0,272113.0,222001.0,222001.0,862819.0,122468.0,0.0,0.0,58818.0,88594.0,91700.0,0.0,344981.0,344981.0,162187.0,80124.0,84476.0,177550.0,0.0,61664.0,62940.0,76707.0,1788735.0,190175.0,94655.0,72361.0,92469.0,92206.0,95334.0,129185.0,108015.0,868443.0,868443.0,736474.0,652184.0,401690.0,300646.0,323769.0,212134.0,138245.0,0.0,0.0,0.0,48461.0,78756.0,109757.0,0.0,0.0,0.0,59377.0,0.0,0.0,0.0,68433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77284.0,52455.0,97578.0,177272.0,425426.0,566754.0,393334.0,245271.0,0.0,62820.0,62207.0,0.0,49418.0,0.0,51352.0,0.0,79351.0,0.0,62820.0,526237.0,1327408.0,446129.0,67978.0,0.0,83700.0,47327.0,57473.0,0.0,526237.0,285679.0,285679.0,187452.0,202968.0,280362.0,277420.0,269971.0,329054.0,342535.0,0.0,226056.0,386193.0,346511.0,467755.0,422363.0,464870.0,452985.0,458157.0,0.0,0.0,0.0,0.0,0.0,41732.0,0.0,45758.0,67213.0,54582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158083.0,158083.0,95999.0,143748.0,100046.0,112136.0,72111.0,106997.0,144953.0,108217.0,0.0,0.0,0.0,0.0,182202.0,189668.0,85248.0,80035.0,103487.0
PC(0:0/18:0); [M+H]+ C26H55N1O7P1,626627.0,253496.0,216563.0,269525.0,206859.0,187269.0,662734.0,662734.0,76335.0,58403.0,90815.0,198742.0,107795.0,53831.0,46615.0,74716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283695.0,283695.0,0.0,0.0,0.0,0.0,28731.0,37599.0,27803.0,0.0,0.0,0.0,30340.0,41519.0,68688.0,162397.0,0.0,151034.0,199364.0,186288.0,1014350.0,111540.0,0.0,0.0,75595.0,153295.0,113900.0,180521.0,236646.0,0.0,0.0,0.0,48434.0,0.0,55349.0,128027.0,204092.0,53854.0,408114.0,408114.0,694559.0,570444.0,477667.0,264138.0,507281.0,612809.0,498304.0,255638.0,0.0,0.0,146336.0,167681.0,145875.0,158669.0,33170.0,0.0,20433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45417.0,0.0,0.0,0.0,546325.0,58933.0,0.0,30324.0,0.0,35603.0,49557.0,79182.0,0.0,546325.0,0.0,0.0,0.0,0.0,0.0,187227.0,135196.0,36843.0,33909.0,0.0,441700.0,441700.0,460452.0,0.0,0.0,0.0,0.0,61174.0,0.0,59252.0,383886.0,208364.0,187580.0,241987.0,324338.0,410287.0,352751.0,482204.0,59252.0,50651.0,40042.0,71254.0,20166.0,52266.0,36250.0,43645.0,68005.0,66307.0,50651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61372.0,0.0,1102556.0,1964659.0,1003756.0,1925730.0,444689.0
PC(15:0/16:0); [M+H]+ C39H79N1O8P1,0.0,0.0,0.0,1111720.0,408913.0,363689.0,0.0,0.0,0.0,0.0,0.0,1829510.0,468852.0,226692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430678.0,0.0,0.0,191061.0,0.0,0.0,0.0,0.0,0.0,0.0,491362.0,272430.0,258550.0,241325.0,0.0,0.0,0.0,0.0,0.0,242279.0,746575.0,299907.0,298924.0,0.0,0.0,0.0,212426.0,0.0,526514.0,318406.0,0.0,242541.0,0.0,0.0,0.0,0.0,0.0,474821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332543.0,351326.0,0.0,290248.0,0.0,0.0,0.0,0.0,0.0,106384.0,0.0,0.0,249862.0,434522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421805.0,0.0,0.0,0.0,0.0,0.0,0.0,1073160.0,1076675.0,562321.0,458113.0,454273.0,0.0,0.0,433053.0,0.0,334561.0,1150413.0,174231.0,229638.0,0.0,0.0,0.0,0.0,0.0,0.0,318572.0,0.0,205988.0,0.0,272864.0,0.0,0.0,0.0,0.0,0.0,0.0,186776.0,139368.0,0.0,0.0,0.0,0.0,0.0,0.0,305981.0,352986.0,1488010.0,626896.0,479734.0,334243.0,0.0,0.0,0.0,0.0,0.0,0.0,810675.0,0.0,287260.0,0.0
PC(16:0/17:0); [M+H]+ C41H83N1O8P1,98314.0,267885.0,279478.0,454890.0,382448.0,593934.0,97696.0,97696.0,0.0,107589.0,570285.0,403546.0,287701.0,317530.0,286473.0,263895.0,0.0,0.0,0.0,0.0,0.0,727246.0,163872.0,169379.0,209523.0,206573.0,0.0,0.0,140900.0,137724.0,0.0,594544.0,321448.0,267550.0,284814.0,238891.0,0.0,0.0,0.0,103362.0,699173.0,449780.0,326753.0,185379.0,246074.0,220643.0,0.0,0.0,241064.0,735932.0,319963.0,410540.0,173467.0,380087.0,358573.0,0.0,0.0,118236.0,212906.0,0.0,0.0,447608.0,0.0,0.0,65884.0,65884.0,170947.0,111296.0,485926.0,317791.0,279785.0,81918.0,0.0,72431.0,0.0,0.0,0.0,116780.0,156735.0,195305.0,89362.0,318716.0,566854.0,0.0,0.0,0.0,119634.0,216676.0,337926.0,513449.0,357963.0,619134.0,0.0,0.0,0.0,0.0,182833.0,109872.0,169860.0,0.0,167695.0,125380.0,222867.0,0.0,38117.0,61350.0,123954.0,315844.0,0.0,867356.0,0.0,252586.0,223512.0,38117.0,0.0,0.0,539777.0,0.0,31986.0,339285.0,292301.0,807900.0,335237.0,0.0,99306.0,864403.0,800893.0,754562.0,516915.0,858753.0,696488.0,552392.0,0.0,0.0,0.0,412133.0,432250.0,277093.0,0.0,178502.0,305133.0,546595.0,0.0,0.0,0.0,222634.0,251122.0,121302.0,148865.0,158345.0,142708.0,132551.0,0.0,0.0,0.0,0.0,189722.0,984431.0,748710.0,230065.0,0.0,538645.0,170369.0,0.0,0.0,0.0,0.0,0.0,655971.0,0.0,255222.0,0.0
PC(16:0/18:0); [M+H]+ C42H85N1O8P1,0.0,0.0,105895.0,0.0,71380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35847.0,0.0,0.0,0.0,34741.0,0.0,0.0,31789.0,27187.0,0.0,45973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41994.0,0.0,51939.0,0.0,0.0,33861.0,0.0,0.0,0.0,44531.0,0.0,39364.0,0.0,0.0,0.0,0.0,0.0,0.0,49239.0,147664.0,80836.0,126902.0,126902.0,0.0,65951.0,0.0,62388.0,75824.0,73463.0,70502.0,68352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83591.0,0.0,0.0,0.0,0.0,0.0,0.0,49194.0,0.0,74540.0,75799.0,0.0,0.0,0.0,58268.0,0.0,0.0,0.0,0.0,57805.0,40506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39834.0,56775.0,0.0,0.0,0.0,0.0,27191.0,0.0,0.0,78804.0,61673.0,42455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51875.0,79635.0,134435.0,0.0,83667.0,56382.0,61334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47154.0,50107.0,71637.0,0.0,58418.0,56064.0,57199.0,0.0,0.0,0.0,0.0,0.0,98010.0,85360.0,136756.0,88219.0
